,cash_or_card,city,latitude,longitude,product_category,sale,segment,timestamp
23159,cash,Dublin,53.350929,-6.265125,Cell Phones,461.0,Technology,2019-05-16 08:40:58.550039+00:00
23160,cash,cork,51.8970357177,-8.4760602414,Korean,35.0,Restaurants,2019-05-16 08:40:58.683075+00:00
23161,card,cork,51.9145184715,-8.4725971487,Chinese,22.0,Restaurants,2019-05-16 08:40:59.311421+00:00
23162,card,Dublin,53.34688074,-6.26599431,Korean,40.0,Restaurants,2019-05-16 08:40:59.387896+00:00
23163,card,cork,51.904371152,-8.4883392892,Chinese,22.0,Restaurants,2019-05-16 08:40:59.940198+00:00
23164,card,Dublin,53.34860279,-6.259725988,Cell Phones,461.0,Technology,2019-05-16 08:41:00.215663+00:00
23165,cash,cork,51.8912171742,-8.4419921725,Fruits,6.0,Grocery,2019-05-16 08:41:00.568501+00:00
23166,cash,Dublin,53.34383996,-6.262032688,Mexican,22.0,Restaurants,2019-05-16 08:41:01.042952+00:00
23167,card,cork,51.9112681215,-8.4444374532,Chinese,22.0,Restaurants,2019-05-16 08:41:01.197425+00:00
23168,card,cork,51.8960606243,-8.4768870709,Home Appliances,198.0,Technology,2019-05-16 08:41:01.827003+00:00
23169,card,Dublin,53.34312737,-6.263764054,Women,96.2867844826975,Apparel,2019-05-16 08:41:01.869757+00:00
23170,card,cork,51.8860339704,-8.5179535893,Korean,35.0,Restaurants,2019-05-16 08:41:02.457202+00:00
23171,card,Dublin,53.33898211,-6.256654859,Cell Phones,461.0,Technology,2019-05-16 08:41:02.696909+00:00
23172,card,cork,51.9000408159,-8.4944377143,Japanese,29.0,Restaurants,2019-05-16 08:41:03.085870+00:00
23173,card,Dublin,53.34913596,-6.258242726,Laptops,1224.0,Technology,2019-05-16 08:41:03.522989+00:00
23174,cash,cork,51.9070536569,-8.4249466026,Chinese,22.0,Restaurants,2019-05-16 08:41:03.716770+00:00
23175,card,cork,51.892769351,-8.4317797477,Meat,3.0,Grocery,2019-05-16 08:41:04.348657+00:00
23176,cash,Dublin,53.343105,-6.277167,Chinese,24.0,Restaurants,2019-05-16 08:41:04.355193+00:00
23177,cash,cork,51.9014544114,-8.4763652612,Men,3.74196824808019,Apparel,2019-05-16 08:41:04.976880+00:00
23178,card,Dublin,53.34814966,-6.262333095,Laptops,1224.0,Technology,2019-05-16 08:41:05.184140+00:00
23179,card,cork,51.902116607,-8.4737992431,Men,3.74196824808019,Apparel,2019-05-16 08:41:05.610214+00:00
23180,cash,Dublin,53.34339079,-6.264492273,Chinese,24.0,Restaurants,2019-05-16 08:41:06.009710+00:00
23181,cash,cork,51.8813538741,-8.450176947,Men,3.74196824808019,Apparel,2019-05-16 08:41:06.241737+00:00
23182,card,Dublin,53.3472354,-6.280289143,Laptops,1224.0,Technology,2019-05-16 08:41:06.841023+00:00
23183,cash,cork,51.8804306761,-8.4709828119,Meat,3.0,Grocery,2019-05-16 08:41:06.870757+00:00
23184,cash,cork,51.8785474004,-8.5205868791,Chinese,22.0,Restaurants,2019-05-16 08:41:07.499373+00:00
23185,card,Dublin,53.35165203,-6.252315044,Laptops,1224.0,Technology,2019-05-16 08:41:07.674997+00:00
23186,card,cork,51.8823106823,-8.3943517974,Chinese,22.0,Restaurants,2019-05-16 08:41:08.132237+00:00
23187,cash,Dublin,53.34468624,-6.267346144,Cell Phones,461.0,Technology,2019-05-16 08:41:08.514601+00:00
23188,cash,cork,51.9031527104,-8.4883749702,Food Grains,2.0,Grocery,2019-05-16 08:41:08.757061+00:00
23189,cash,Dublin,53.35093077,-6.265170872,Office Equipment,264.0,Technology,2019-05-16 08:41:09.340807+00:00
23190,card,cork,51.887066884,-8.4550710184,Women,67.5774608548128,Apparel,2019-05-16 08:41:09.388485+00:00
23191,cash,cork,51.8887585137,-8.5375725191,Meat,3.0,Grocery,2019-05-16 08:41:10.016716+00:00
23192,cash,Dublin,53.34842026,-6.227487177,Mexican,22.0,Restaurants,2019-05-16 08:41:10.166986+00:00
23193,card,cork,51.884902072,-8.4951032396,Mexican,22.0,Restaurants,2019-05-16 08:41:10.645918+00:00
23194,cash,Dublin,53.34618021,-6.257003546,Men,96.8321271697428,Apparel,2019-05-16 08:41:10.995667+00:00
23195,card,cork,51.904371152,-8.4883392892,Korean,35.0,Restaurants,2019-05-16 08:41:11.272612+00:00
23196,card,Dublin,53.34296246,-6.27604571,Laptops,1224.0,Technology,2019-05-16 08:41:11.834634+00:00
23197,cash,cork,51.8919851612,-8.4857066881,Japanese,29.0,Restaurants,2019-05-16 08:41:11.899027+00:00
23198,cash,cork,51.9120796248,-8.4363405269,Chinese,22.0,Restaurants,2019-05-16 08:41:12.536290+00:00
23199,cash,Dublin,53.34013196,-6.26113683,Indian,14.0,Restaurants,2019-05-16 08:41:12.680098+00:00
23200,cash,cork,51.9039497694,-8.4777659357,Meat,3.0,Grocery,2019-05-16 08:41:13.168417+00:00
23201,cash,Dublin,53.33501182,-6.26537472,Women,96.2867844826975,Apparel,2019-05-16 08:41:13.513435+00:00
23202,cash,cork,51.8886959514,-8.4966324094,Men,3.74196824808019,Apparel,2019-05-16 08:41:13.795735+00:00
23203,cash,Dublin,53.33779779,-6.269115061,Laptops,1224.0,Technology,2019-05-16 08:41:14.342344+00:00
23204,card,cork,51.8903043301,-8.4194515648,Meat,3.0,Grocery,2019-05-16 08:41:14.421605+00:00
23205,card,cork,51.8818321356,-8.4784961879,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:15.059657+00:00
23206,cash,Dublin,53.33881395,-6.243741363,Laptops,1224.0,Technology,2019-05-16 08:41:15.175958+00:00
23207,card,cork,51.9026642082,-8.4660044396,Chinese,22.0,Restaurants,2019-05-16 08:41:15.690723+00:00
23208,card,Dublin,53.33485887,-6.245986372,Indian,14.0,Restaurants,2019-05-16 08:41:16.008038+00:00
23209,card,cork,51.9159759464,-8.4813002603,Korean,35.0,Restaurants,2019-05-16 08:41:16.314437+00:00
23210,cash,Dublin,53.33677519,-6.248770505,Cell Phones,461.0,Technology,2019-05-16 08:41:16.836428+00:00
23211,cash,cork,51.8887038016,-8.4387721693,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:16.945806+00:00
23212,card,cork,51.9120148796,-8.4904723207,Food Grains,2.0,Grocery,2019-05-16 08:41:17.575003+00:00
23213,cash,Dublin,53.34852353,-6.264034957,Laptops,1224.0,Technology,2019-05-16 08:41:17.665093+00:00
23214,card,cork,51.9171372262,-8.4680501612,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:41:18.206783+00:00
23215,cash,Dublin,53.349013,-6.260311,Fruits,3.0,Grocery,2019-05-16 08:41:18.494881+00:00
23216,cash,cork,51.8945898654,-8.4545102495,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:41:18.833031+00:00
23217,cash,Dublin,53.35002236,-6.2689365,Cell Phones,461.0,Technology,2019-05-16 08:41:19.330966+00:00
23218,card,cork,51.8915694558,-8.4748167277,Meat,3.0,Grocery,2019-05-16 08:41:19.461204+00:00
23219,cash,cork,51.8864637674,-8.4823344046,Indian,14.0,Restaurants,2019-05-16 08:41:20.088699+00:00
23220,card,Dublin,53.35165203,-6.252315044,Laptops,1224.0,Technology,2019-05-16 08:41:20.161447+00:00
23221,card,cork,51.8954895335,-8.45695745,Meat,3.0,Grocery,2019-05-16 08:41:20.721534+00:00
23222,card,Dublin,53.34837783,-6.257431358,Chinese,24.0,Restaurants,2019-05-16 08:41:20.994307+00:00
23223,card,cork,51.912861238,-8.4388330959,Women,67.5774608548128,Apparel,2019-05-16 08:41:21.346218+00:00
23224,card,Dublin,53.34829617,-6.296098083,Men,96.8321271697428,Apparel,2019-05-16 08:41:21.827254+00:00
23225,card,cork,51.8859495648,-8.4701160678,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:21.975022+00:00
23226,cash,cork,51.8920124428,-8.4555432688,Meat,3.0,Grocery,2019-05-16 08:41:22.604421+00:00
23227,cash,Dublin,53.35260382,-6.259177476,Indian,14.0,Restaurants,2019-05-16 08:41:22.656520+00:00
23228,card,cork,51.9112681215,-8.4444374532,Chinese,22.0,Restaurants,2019-05-16 08:41:23.231394+00:00
23229,card,Dublin,53.341833,-6.231291,Women,96.2867844826975,Apparel,2019-05-16 08:41:23.485147+00:00
23230,card,cork,51.888742957,-8.5171278942,Office Equipment,166.0,Technology,2019-05-16 08:41:23.858998+00:00
23231,cash,Dublin,53.34433076,-6.233445704,Mexican,22.0,Restaurants,2019-05-16 08:41:24.311080+00:00
23232,card,cork,51.8973372883,-8.4538411256,Women,67.5774608548128,Apparel,2019-05-16 08:41:24.490910+00:00
23233,card,cork,51.8995013144,-8.5029887057,Meat,3.0,Grocery,2019-05-16 08:41:25.127087+00:00
23234,card,Dublin,53.347972,-6.291804,Home Appliances,199.0,Technology,2019-05-16 08:41:25.137687+00:00
23235,cash,cork,51.8962219468,-8.4180398681,Meat,3.0,Grocery,2019-05-16 08:41:25.756753+00:00
23236,card,Dublin,53.35093077,-6.265170872,Home Appliances,199.0,Technology,2019-05-16 08:41:25.964255+00:00
23237,cash,cork,51.8888327477,-8.5045972514,Home Appliances,198.0,Technology,2019-05-16 08:41:26.447003+00:00
23238,card,Dublin,53.34337317,-6.245094538,Indian,14.0,Restaurants,2019-05-16 08:41:26.787850+00:00
23239,card,cork,51.8830021777,-8.4488733019,Meat,3.0,Grocery,2019-05-16 08:41:27.076774+00:00
23240,card,Dublin,53.33702184,-6.244546026,Indian,14.0,Restaurants,2019-05-16 08:41:27.617986+00:00
23241,cash,cork,51.9159759464,-8.4813002603,Indian,14.0,Restaurants,2019-05-16 08:41:27.708230+00:00
23242,card,cork,51.891133565,-8.4545120252,Men,3.74196824808019,Apparel,2019-05-16 08:41:28.336870+00:00
23243,cash,Dublin,53.35013744,-6.269459724,Laptops,1224.0,Technology,2019-05-16 08:41:28.447749+00:00
23244,card,cork,51.9008910247,-8.4945726222,Meat,3.0,Grocery,2019-05-16 08:41:28.968796+00:00
23245,cash,Dublin,53.344603,-6.263371,Cell Phones,461.0,Technology,2019-05-16 08:41:29.280559+00:00
23246,cash,cork,51.9097225256,-8.453638804,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:29.599586+00:00
23247,cash,Dublin,53.34383275,-6.249374002,Home Appliances,199.0,Technology,2019-05-16 08:41:30.118996+00:00
23248,card,cork,51.8926990021,-8.4201891943,Chinese,22.0,Restaurants,2019-05-16 08:41:30.228773+00:00
23249,card,cork,51.8830348807,-8.5235534507,Fruits,6.0,Grocery,2019-05-16 08:41:30.860210+00:00
23250,cash,Dublin,53.346637,-6.246154,Laptops,1224.0,Technology,2019-05-16 08:41:30.949386+00:00
23251,cash,cork,51.9003838778,-8.4909793891,Indian,14.0,Restaurants,2019-05-16 08:41:31.488322+00:00
23252,cash,Dublin,53.34110643,-6.265408248,Cell Phones,461.0,Technology,2019-05-16 08:41:31.778729+00:00
23253,cash,cork,51.891400398,-8.4410643548,Chinese,22.0,Restaurants,2019-05-16 08:41:32.119940+00:00
23254,card,Dublin,53.33796,-6.24153,Leafy Veggies,3.0,Grocery,2019-05-16 08:41:32.610209+00:00
23255,card,cork,51.8776982546,-8.4437893661,Men,3.74196824808019,Apparel,2019-05-16 08:41:32.754347+00:00
23256,card,cork,51.8934813209,-8.4870631829,Meat,3.0,Grocery,2019-05-16 08:41:33.381068+00:00
23257,cash,Dublin,53.34814966,-6.262333095,Laptops,1224.0,Technology,2019-05-16 08:41:33.439149+00:00
23258,card,cork,51.8956063578,-8.3982085534,Meat,3.0,Grocery,2019-05-16 08:41:34.007766+00:00
23259,cash,Dublin,53.347477,-6.28525,Mexican,22.0,Restaurants,2019-05-16 08:41:34.265478+00:00
23260,card,cork,51.8973372883,-8.4538411256,Women,67.5774608548128,Apparel,2019-05-16 08:41:34.628507+00:00
23261,card,Dublin,53.3428079,-6.242224574,Fruits,3.0,Grocery,2019-05-16 08:41:35.096232+00:00
23262,card,cork,51.8982744243,-8.4442505092,Mexican,22.0,Restaurants,2019-05-16 08:41:35.260644+00:00
23263,card,cork,51.8870751798,-8.4481558322,Indian,14.0,Restaurants,2019-05-16 08:41:35.886614+00:00
23264,card,Dublin,53.352149,-6.260533,Cell Phones,461.0,Technology,2019-05-16 08:41:35.930437+00:00
23265,card,cork,51.885005063,-8.4387889159,Japanese,29.0,Restaurants,2019-05-16 08:41:36.515336+00:00
23266,cash,Dublin,53.35410392,-6.257088035,Office Equipment,264.0,Technology,2019-05-16 08:41:36.765142+00:00
23267,cash,cork,51.887066884,-8.4550710184,Women,67.5774608548128,Apparel,2019-05-16 08:41:37.144961+00:00
23268,card,Dublin,53.35520694,-6.245928705,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:41:37.597421+00:00
23269,cash,cork,51.889920117,-8.4336963079,Meat,3.0,Grocery,2019-05-16 08:41:37.775752+00:00
23270,cash,cork,51.8859136082,-8.4537665758,Laptops,1572.0,Technology,2019-05-16 08:41:38.404057+00:00
23271,card,Dublin,53.33945615,-6.261253506,Mexican,22.0,Restaurants,2019-05-16 08:41:38.426330+00:00
23272,card,cork,51.91031428,-8.4240014732,Office Equipment,166.0,Technology,2019-05-16 08:41:39.036873+00:00
23273,card,Dublin,53.347106,-6.292041,Laptops,1224.0,Technology,2019-05-16 08:41:39.258892+00:00
23274,cash,cork,51.9014544114,-8.4763652612,Women,67.5774608548128,Apparel,2019-05-16 08:41:39.661425+00:00
23275,cash,Dublin,53.35812925,-6.269145906,Indian,14.0,Restaurants,2019-05-16 08:41:40.087651+00:00
23276,card,cork,51.8871827463,-8.4979151644,Home Appliances,198.0,Technology,2019-05-16 08:41:40.291755+00:00
23277,cash,Dublin,53.35392471,-6.25826081,Indian,14.0,Restaurants,2019-05-16 08:41:40.919020+00:00
23278,cash,cork,51.89173143,-8.4264210157,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:40.922988+00:00
23279,card,cork,51.8919734557,-8.4541363635,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:41.551677+00:00
23280,card,Dublin,53.34522827,-6.255238652,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:41:41.747433+00:00
23281,card,cork,51.8886816097,-8.5017200773,Japanese,29.0,Restaurants,2019-05-16 08:41:42.179070+00:00
23282,cash,Dublin,53.3602014,-6.266330928,Laptops,1224.0,Technology,2019-05-16 08:41:42.578318+00:00
23283,cash,cork,51.9012276508,-8.4952363038,Meat,3.0,Grocery,2019-05-16 08:41:42.811028+00:00
23284,card,Dublin,53.343034,-6.263578,Cell Phones,461.0,Technology,2019-05-16 08:41:43.407041+00:00
23285,card,cork,51.9145184715,-8.4725971487,Mexican,22.0,Restaurants,2019-05-16 08:41:43.438708+00:00
23286,cash,cork,51.885005063,-8.4387889159,Japanese,29.0,Restaurants,2019-05-16 08:41:44.068100+00:00
23287,cash,Dublin,53.35182974,-6.25176385,Men,96.8321271697428,Apparel,2019-05-16 08:41:44.237674+00:00
23288,cash,cork,51.8849914959,-8.4664821259,Japanese,29.0,Restaurants,2019-05-16 08:41:44.698612+00:00
23289,cash,Dublin,53.35358842,-6.265075654,Cell Phones,461.0,Technology,2019-05-16 08:41:45.060262+00:00
23290,card,cork,51.8808975698,-8.4377813254,Japanese,29.0,Restaurants,2019-05-16 08:41:45.323333+00:00
23291,cash,Dublin,53.34218,-6.254485,Home Appliances,199.0,Technology,2019-05-16 08:41:45.887171+00:00
23292,card,cork,51.8870751798,-8.4481558322,Japanese,29.0,Restaurants,2019-05-16 08:41:45.954732+00:00
23293,card,cork,51.9157235701,-8.4487686266,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:46.586107+00:00
23294,cash,Dublin,53.34744836,-6.266204864,Women,96.2867844826975,Apparel,2019-05-16 08:41:46.717803+00:00
23295,card,cork,51.8846223494,-8.521404037,Chinese,22.0,Restaurants,2019-05-16 08:41:47.216048+00:00
23296,card,Dublin,53.339434,-6.246548,Fruits,3.0,Grocery,2019-05-16 08:41:47.547370+00:00
23297,cash,cork,51.8822108275,-8.4446776301,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:41:47.848301+00:00
23298,cash,Dublin,53.33771531,-6.251306534,Cell Phones,461.0,Technology,2019-05-16 08:41:48.376550+00:00
23299,cash,cork,51.8919734557,-8.4541363635,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:48.473262+00:00
23300,cash,cork,51.9273890148,-8.4791981535,Meat,3.0,Grocery,2019-05-16 08:41:49.103857+00:00
23301,cash,Dublin,53.34274625,-6.264543235,Cell Phones,461.0,Technology,2019-05-16 08:41:49.202089+00:00
23302,card,cork,51.9043256413,-8.4841252663,Korean,35.0,Restaurants,2019-05-16 08:41:49.736194+00:00
23303,card,Dublin,53.35171207,-6.260890067,Leafy Veggies,3.0,Grocery,2019-05-16 08:41:50.031945+00:00
23304,cash,cork,51.9009451884,-8.4963458269,Food Grains,2.0,Grocery,2019-05-16 08:41:50.366174+00:00
23305,cash,Dublin,53.33091783,-6.258653104,Cell Phones,461.0,Technology,2019-05-16 08:41:50.859885+00:00
23306,card,cork,51.9202576769,-8.4774106983,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:51.025872+00:00
23307,cash,Dublin,53.34945698,-6.248142868,Laptops,1224.0,Technology,2019-05-16 08:41:51.679302+00:00
23308,cash,cork,51.9171372262,-8.4680501612,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:41:51.678657+00:00
23309,card,cork,51.8874702235,-8.5359356971,Meat,3.0,Grocery,2019-05-16 08:41:52.299974+00:00
23310,card,Dublin,53.341288,-6.258117,Chinese,24.0,Restaurants,2019-05-16 08:41:52.497398+00:00
23311,cash,cork,51.8860339704,-8.5179535893,Chinese,22.0,Restaurants,2019-05-16 08:41:52.920343+00:00
23312,card,Dublin,53.34736029,-6.266171336,Women,96.2867844826975,Apparel,2019-05-16 08:41:53.325147+00:00
23313,card,cork,51.8823106823,-8.3943517974,Mexican,22.0,Restaurants,2019-05-16 08:41:53.540892+00:00
23314,cash,Dublin,53.33299531,-6.252724081,Cell Phones,461.0,Technology,2019-05-16 08:41:54.146265+00:00
23315,cash,cork,51.8978100875,-8.4774743922,Leafy Veggies,11.0,Grocery,2019-05-16 08:41:54.172828+00:00
23316,cash,cork,51.8926990021,-8.4201891943,Korean,35.0,Restaurants,2019-05-16 08:41:54.806675+00:00
23317,cash,Dublin,53.334123,-6.265436,Men,96.8321271697428,Apparel,2019-05-16 08:41:54.978516+00:00
23318,cash,cork,51.8864565546,-8.402461251,Meat,3.0,Grocery,2019-05-16 08:41:55.431605+00:00
23319,card,Dublin,53.3519178,-6.268844157,Laptops,1224.0,Technology,2019-05-16 08:41:55.807893+00:00
23320,card,cork,51.885460459,-8.5363552785,Chinese,22.0,Restaurants,2019-05-16 08:41:56.060932+00:00
23321,card,Dublin,53.35127979,-6.263774782,Cell Phones,461.0,Technology,2019-05-16 08:41:56.641003+00:00
23322,cash,cork,51.9202576769,-8.4774106983,Meat,3.0,Grocery,2019-05-16 08:41:56.691859+00:00
23323,card,cork,51.8973372883,-8.4538411256,Women,67.5774608548128,Apparel,2019-05-16 08:41:57.322273+00:00
23324,cash,Dublin,53.35165203,-6.252315044,Office Equipment,264.0,Technology,2019-05-16 08:41:57.470343+00:00
23325,card,cork,51.8970226863,-8.4788315923,Meat,3.0,Grocery,2019-05-16 08:41:57.950331+00:00
23326,card,Dublin,53.3442603,-6.26409933,Cell Phones,461.0,Technology,2019-05-16 08:41:58.297618+00:00
23327,card,cork,51.8856104435,-8.4287802522,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:41:58.581914+00:00
23328,cash,cork,51.91692508,-8.4566195739,Korean,35.0,Restaurants,2019-05-16 08:41:59.221255+00:00
23329,cash,Dublin,53.34218,-6.254485,Laptops,1224.0,Technology,2019-05-16 08:41:59.132982+00:00
23330,cash,cork,51.8817017308,-8.4782622496,Home Appliances,198.0,Technology,2019-05-16 08:41:59.854556+00:00
23331,cash,Dublin,53.34537639,-6.267154366,Mexican,22.0,Restaurants,2019-05-16 08:42:00.074962+00:00
23332,cash,cork,51.8909377072,-8.4251403478,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:42:00.482315+00:00
23333,cash,Dublin,53.33847123,-6.292895526,Meat,9.0,Grocery,2019-05-16 08:42:00.911081+00:00
23334,card,cork,51.8846293431,-8.48973748,Chinese,22.0,Restaurants,2019-05-16 08:42:01.108429+00:00
23335,card,Dublin,53.34931769,-6.277897954,Indian,14.0,Restaurants,2019-05-16 08:42:01.742946+00:00
23336,card,cork,51.8776982546,-8.4437893661,Women,67.5774608548128,Apparel,2019-05-16 08:42:01.739127+00:00
23337,card,cork,51.8935885685,-8.4587638308,Korean,35.0,Restaurants,2019-05-16 08:42:02.380071+00:00
23338,cash,Dublin,53.35093077,-6.265170872,Office Equipment,264.0,Technology,2019-05-16 08:42:02.576449+00:00
23339,card,cork,51.884902072,-8.4951032396,Korean,35.0,Restaurants,2019-05-16 08:42:03.007001+00:00
23340,card,Dublin,53.34428192,-6.25984937,Indian,14.0,Restaurants,2019-05-16 08:42:03.408026+00:00
23341,card,cork,51.8864460721,-8.4701702979,Meat,3.0,Grocery,2019-05-16 08:42:03.638646+00:00
23342,cash,Dublin,53.35177931,-6.263267845,Men,96.8321271697428,Apparel,2019-05-16 08:42:04.235683+00:00
23343,card,cork,51.9137471627,-8.4945400088,Mexican,22.0,Restaurants,2019-05-16 08:42:04.268090+00:00
23344,cash,cork,51.9120148796,-8.4904723207,Leafy Veggies,11.0,Grocery,2019-05-16 08:42:04.898626+00:00
23345,cash,Dublin,53.351182,-6.269859,Chinese,24.0,Restaurants,2019-05-16 08:42:05.064345+00:00
23346,card,cork,51.8882189243,-8.4933655358,Women,67.5774608548128,Apparel,2019-05-16 08:42:05.524783+00:00
23347,cash,Dublin,53.340962,-6.262287,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:42:05.895003+00:00
23348,card,cork,51.9159759464,-8.4813002603,Chinese,22.0,Restaurants,2019-05-16 08:42:06.167497+00:00
23349,card,Dublin,53.35858467,-6.269591153,Laptops,1224.0,Technology,2019-05-16 08:42:06.722611+00:00
23350,card,cork,51.8862889704,-8.4553524833,Chinese,22.0,Restaurants,2019-05-16 08:42:06.793728+00:00
23351,cash,cork,51.9003838778,-8.4909793891,Chinese,22.0,Restaurants,2019-05-16 08:42:07.420005+00:00
23352,cash,Dublin,53.34931769,-6.277897954,Mexican,22.0,Restaurants,2019-05-16 08:42:07.555500+00:00
23353,cash,cork,51.9019913381,-8.478721134,Leafy Veggies,11.0,Grocery,2019-05-16 08:42:08.051773+00:00
23354,card,Dublin,53.34207047,-6.264417171,Indian,14.0,Restaurants,2019-05-16 08:42:08.386618+00:00
23355,card,cork,51.8945319304,-8.4765278386,Office Equipment,166.0,Technology,2019-05-16 08:42:08.685523+00:00
23356,card,Dublin,53.34274225,-6.263002306,Meat,9.0,Grocery,2019-05-16 08:42:09.218319+00:00
23357,cash,cork,51.8860860133,-8.4348558673,Men,3.74196824808019,Apparel,2019-05-16 08:42:09.316216+00:00
23358,card,Dublin,53.35708473,-6.258693337,Indian,14.0,Restaurants,2019-05-16 08:42:10.046969+00:00
23359,card,cork,51.891400398,-8.4410643548,Chinese,22.0,Restaurants,2019-05-16 08:42:10.054257+00:00
